instance 	 Gamma 	 status 	 objbound 	 objval 	 mipgap 	 runtime 
j3024_3 	 3 	 2 	 84.00 	 84.00 	 0.0000 	 0.40 
j3024_3 	 5 	 2 	 94.00 	 94.00 	 0.0000 	 0.94 
j3024_3 	 7 	 2 	 102.00 	 102.00 	 0.0000 	 1.47 
j3024_4 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 0.20 
j3024_4 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 0.56 
j3024_4 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 0.79 
j3024_5 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 0.20 
j3024_5 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 0.76 
j3024_5 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 1.17 
j3024_6 	 3 	 2 	 71.00 	 71.00 	 0.0000 	 0.38 
j3024_6 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 0.71 
j3024_6 	 7 	 2 	 85.00 	 85.00 	 0.0000 	 0.92 
j3024_7 	 3 	 2 	 57.00 	 57.00 	 0.0000 	 1.27 
j3024_7 	 5 	 2 	 61.00 	 61.00 	 0.0000 	 2.85 
j3024_7 	 7 	 2 	 65.00 	 65.00 	 0.0000 	 4.53 
j3024_8 	 3 	 2 	 53.00 	 53.00 	 0.0000 	 0.20 
j3024_8 	 5 	 2 	 59.00 	 59.00 	 0.0000 	 0.58 
j3024_8 	 7 	 2 	 59.00 	 59.00 	 0.0000 	 1.17 
j3024_9 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 0.44 
j3024_9 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 0.33 
j3024_9 	 7 	 2 	 65.00 	 65.00 	 0.0000 	 1.34 
j3024_10 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 0.48 
j3024_10 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 0.64 
j3024_10 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 1.31 
j3025_1 	 3 	 9 	 79.00 	 117.00 	 0.3248 	 1200.01 
j3025_1 	 5 	 9 	 87.00 	 127.00 	 0.3150 	 1200.03 
j3025_1 	 7 	 9 	 93.00 	 134.00 	 0.3060 	 1200.01 
j3025_2 	 3 	 9 	 64.00 	 93.00 	 0.3118 	 1200.01 
j3025_2 	 5 	 9 	 69.00 	 108.00 	 0.3611 	 1200.01 
j3025_2 	 7 	 9 	 74.00 	 111.00 	 0.3333 	 1200.01 
j3025_3 	 3 	 9 	 63.00 	 101.00 	 0.3762 	 1200.01 
j3025_3 	 5 	 9 	 69.00 	 122.00 	 0.4344 	 1200.01 
j3025_3 	 7 	 9 	 76.00 	 118.00 	 0.3559 	 1200.01 
j3025_4 	 3 	 9 	 62.00 	 106.00 	 0.4151 	 1200.02 
j3025_4 	 5 	 9 	 71.00 	 112.00 	 0.3661 	 1200.01 
j3025_4 	 7 	 9 	 76.00 	 126.00 	 0.3968 	 1200.01 
j3025_5 	 3 	 9 	 63.00 	 91.00 	 0.3077 	 1200.01 
j3025_5 	 5 	 9 	 66.00 	 102.00 	 0.3529 	 1200.01 
j3025_5 	 7 	 9 	 73.00 	 113.00 	 0.3540 	 1200.01 
j3025_6 	 3 	 9 	 56.00 	 80.00 	 0.3000 	 1200.01 
j3025_6 	 5 	 9 	 62.00 	 85.00 	 0.2706 	 1200.01 
j3025_6 	 7 	 9 	 63.00 	 88.00 	 0.2841 	 1200.01 
j3025_7 	 3 	 9 	 89.00 	 117.00 	 0.2393 	 1200.01 
j3025_7 	 5 	 9 	 99.00 	 126.00 	 0.2143 	 1200.01 
j3025_7 	 7 	 9 	 105.00 	 142.00 	 0.2606 	 1200.01 
j3025_8 	 3 	 9 	 53.00 	 112.00 	 0.5268 	 1200.01 
j3025_8 	 5 	 9 	 59.00 	 100.00 	 0.4100 	 1200.01 
j3025_8 	 7 	 9 	 60.00 	 116.00 	 0.4828 	 1200.01 
j3025_9 	 3 	 9 	 75.00 	 100.00 	 0.2500 	 1200.01 
j3025_9 	 5 	 9 	 81.00 	 110.00 	 0.2636 	 1200.01 
j3025_9 	 7 	 9 	 89.00 	 118.00 	 0.2458 	 1200.01 
j3025_10 	 3 	 9 	 65.00 	 74.00 	 0.1216 	 1200.01 
j3025_10 	 5 	 9 	 68.00 	 79.00 	 0.1392 	 1200.01 
j3025_10 	 7 	 9 	 71.00 	 88.00 	 0.1932 	 1200.01 
j3026_1 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 1179.88 
j3026_1 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 22.08 
j3026_1 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 34.76 
j3026_2 	 3 	 2 	 53.00 	 53.00 	 0.0000 	 1.07 
j3026_2 	 5 	 2 	 60.00 	 60.00 	 0.0000 	 1.19 
j3026_2 	 7 	 2 	 62.00 	 62.00 	 0.0000 	 3.80 
j3026_3 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 7.42 
j3026_3 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 5.98 
j3026_3 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 9.05 
j3026_4 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 6.40 
j3026_4 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 12.52 
j3026_4 	 7 	 2 	 93.00 	 93.00 	 0.0000 	 24.64 
j3026_5 	 3 	 2 	 89.00 	 89.00 	 0.0000 	 65.75 
j3026_5 	 5 	 2 	 98.00 	 98.00 	 0.0000 	 62.16 
j3026_5 	 7 	 2 	 105.00 	 105.00 	 0.0000 	 12.28 
j3026_6 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 86.84 
j3026_6 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 18.69 
j3026_6 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 412.14 
j3026_7 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 2.03 
j3026_7 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 9.01 
j3026_7 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 11.03 
j3026_8 	 3 	 9 	 78.00 	 81.00 	 0.0370 	 1200.01 
j3026_8 	 5 	 9 	 88.00 	 91.00 	 0.0330 	 1200.01 
j3026_8 	 7 	 9 	 94.00 	 97.00 	 0.0309 	 1200.02 
j3026_9 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 386.67 
j3026_9 	 5 	 2 	 61.00 	 61.00 	 0.0000 	 640.33 
j3026_9 	 7 	 9 	 64.00 	 65.00 	 0.0154 	 1200.01 
j3026_10 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 72.97 
j3026_10 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 130.66 
j3026_10 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 113.58 
j3027_1 	 3 	 2 	 57.00 	 57.00 	 0.0000 	 5.98 
j3027_1 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 7.04 
j3027_1 	 7 	 2 	 66.00 	 66.00 	 0.0000 	 7.58 
j3027_2 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 1.10 
j3027_2 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 0.85 
j3027_2 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 4.64 
j3027_3 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 1.72 
j3027_3 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 1.45 
j3027_3 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 2.18 
j3027_4 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 1.65 
j3027_4 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 0.87 
j3027_4 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 3.09 
j3027_5 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 2.14 
j3027_5 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 2.72 
j3027_5 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 7.06 
j3027_6 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 1.29 
j3027_6 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 1.34 
j3027_6 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 6.25 
j3027_7 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 2.10 
j3027_7 	 5 	 2 	 70.00 	 70.00 	 0.0000 	 4.31 
j3027_7 	 7 	 2 	 74.00 	 74.00 	 0.0000 	 7.79 
j3027_8 	 3 	 2 	 79.00 	 79.00 	 0.0000 	 1.81 
j3027_8 	 5 	 2 	 87.00 	 87.00 	 0.0000 	 3.82 
j3027_8 	 7 	 2 	 95.00 	 95.00 	 0.0000 	 4.35 
j3027_9 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 2.38 
j3027_9 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 4.99 
j3027_9 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 4.94 
j3027_10 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 0.55 
j3027_10 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 1.22 
j3027_10 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 1.50 
j3028_1 	 3 	 2 	 84.00 	 84.00 	 0.0000 	 0.54 
j3028_1 	 5 	 2 	 93.00 	 93.00 	 0.0000 	 0.70 
j3028_1 	 7 	 2 	 101.00 	 101.00 	 0.0000 	 1.59 
j3028_2 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.32 
j3028_2 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 0.94 
j3028_2 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 0.90 
j3028_3 	 3 	 2 	 52.00 	 52.00 	 0.0000 	 0.50 
j3028_3 	 5 	 2 	 56.00 	 56.00 	 0.0000 	 1.12 
j3028_3 	 7 	 2 	 60.00 	 60.00 	 0.0000 	 2.00 
j3028_4 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 0.87 
j3028_4 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 0.89 
j3028_4 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 1.48 
j3028_5 	 3 	 2 	 88.00 	 88.00 	 0.0000 	 0.45 
j3028_5 	 5 	 2 	 97.00 	 97.00 	 0.0000 	 0.60 
j3028_5 	 7 	 2 	 104.00 	 104.00 	 0.0000 	 1.38 
j3028_6 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 0.50 
j3028_6 	 5 	 2 	 76.00 	 76.00 	 0.0000 	 1.40 
j3028_6 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 1.52 
j3028_7 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 0.31 
j3028_7 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 0.38 
j3028_7 	 7 	 2 	 74.00 	 74.00 	 0.0000 	 1.00 
j3028_8 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 0.33 
j3028_8 	 5 	 2 	 77.00 	 77.00 	 0.0000 	 0.84 
j3028_8 	 7 	 2 	 81.00 	 81.00 	 0.0000 	 1.04 
j3028_9 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 0.52 
j3028_9 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 0.80 
j3028_9 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 2.14 
j3028_10 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.31 
j3028_10 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 0.69 
j3028_10 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 1.36 
j3029_1 	 3 	 9 	 77.00 	 106.00 	 0.2736 	 1200.01 
j3029_1 	 5 	 9 	 85.00 	 114.00 	 0.2544 	 1200.01 
j3029_1 	 7 	 9 	 91.00 	 129.00 	 0.2946 	 1200.01 
j3029_2 	 3 	 9 	 69.00 	 117.00 	 0.4103 	 1200.01 
j3029_2 	 5 	 9 	 75.00 	 129.00 	 0.4186 	 1200.01 
j3029_2 	 7 	 9 	 81.00 	 138.00 	 0.4130 	 1200.01 
j3029_3 	 3 	 9 	 59.00 	 103.00 	 0.4272 	 1200.01 
j3029_3 	 5 	 9 	 66.00 	 116.00 	 0.4310 	 1200.02 
j3029_3 	 7 	 9 	 70.00 	 115.00 	 0.3913 	 1200.01 
j3029_4 	 3 	 9 	 83.00 	 128.00 	 0.3516 	 1200.01 
j3029_4 	 5 	 9 	 89.00 	 151.00 	 0.4106 	 1200.01 
j3029_4 	 7 	 9 	 95.00 	 147.00 	 0.3537 	 1200.01 
j3029_5 	 3 	 9 	 67.00 	 140.00 	 0.5214 	 1200.01 
j3029_5 	 5 	 9 	 75.00 	 137.00 	 0.4526 	 1200.01 
j3029_5 	 7 	 9 	 80.00 	 inf 	 inf 	 1200.01 
j3029_6 	 3 	 9 	 67.00 	 116.00 	 0.4224 	 1200.01 
j3029_6 	 5 	 9 	 74.00 	 121.00 	 0.3884 	 1200.01 
j3029_6 	 7 	 9 	 80.00 	 140.00 	 0.4286 	 1200.01 
j3029_7 	 3 	 9 	 61.00 	 94.00 	 0.3511 	 1200.01 
j3029_7 	 5 	 9 	 64.00 	 118.00 	 0.4576 	 1200.01 
j3029_7 	 7 	 9 	 67.00 	 132.00 	 0.4924 	 1200.01 
j3029_8 	 3 	 9 	 66.00 	 113.00 	 0.4159 	 1200.01 
j3029_8 	 5 	 9 	 73.00 	 116.00 	 0.3707 	 1200.02 
j3029_8 	 7 	 9 	 77.00 	 122.00 	 0.3689 	 1200.01 
j3029_9 	 3 	 9 	 66.00 	 130.00 	 0.4923 	 1200.01 
j3029_9 	 5 	 9 	 71.00 	 142.00 	 0.5000 	 1200.01 
j3029_9 	 7 	 9 	 77.00 	 155.00 	 0.5032 	 1200.01 
j3029_10 	 3 	 9 	 66.00 	 101.00 	 0.3465 	 1200.02 
j3029_10 	 5 	 9 	 73.00 	 106.00 	 0.3113 	 1200.01 
j3029_10 	 7 	 9 	 76.00 	 123.00 	 0.3821 	 1200.01 
j3030_1 	 3 	 9 	 54.00 	 62.00 	 0.1290 	 1200.01 
j3030_1 	 5 	 9 	 59.00 	 68.00 	 0.1324 	 1200.01 
j3030_1 	 7 	 9 	 62.00 	 76.00 	 0.1842 	 1200.01 
j3030_2 	 3 	 9 	 81.00 	 83.00 	 0.0241 	 1200.01 
j3030_2 	 5 	 9 	 88.00 	 92.00 	 0.0435 	 1200.02 
j3030_2 	 7 	 9 	 95.00 	 99.00 	 0.0404 	 1200.01 
j3030_3 	 3 	 9 	 67.00 	 70.00 	 0.0429 	 1200.01 
j3030_3 	 5 	 9 	 73.00 	 75.00 	 0.0267 	 1200.01 
j3030_3 	 7 	 9 	 78.00 	 81.00 	 0.0370 	 1200.01 
j3030_4 	 3 	 9 	 64.00 	 66.00 	 0.0303 	 1200.02 
j3030_4 	 5 	 9 	 72.00 	 73.00 	 0.0137 	 1200.01 
j3030_4 	 7 	 9 	 77.00 	 79.00 	 0.0253 	 1200.01 
j3030_5 	 3 	 9 	 67.00 	 68.00 	 0.0147 	 1200.03 
j3030_5 	 5 	 9 	 74.00 	 75.00 	 0.0133 	 1200.01 
j3030_5 	 7 	 9 	 79.00 	 80.00 	 0.0125 	 1200.01 
j3030_6 	 3 	 9 	 75.00 	 76.00 	 0.0132 	 1200.01 
j3030_6 	 5 	 9 	 84.00 	 85.00 	 0.0118 	 1200.01 
j3030_6 	 7 	 9 	 89.00 	 91.00 	 0.0220 	 1200.01 
j3030_7 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 275.67 
j3030_7 	 5 	 9 	 91.00 	 93.00 	 0.0215 	 1200.01 
j3030_7 	 7 	 2 	 99.00 	 99.00 	 0.0000 	 1065.35 
j3030_8 	 3 	 9 	 55.00 	 61.00 	 0.0984 	 1200.01 
j3030_8 	 5 	 9 	 60.00 	 67.00 	 0.1045 	 1200.01 
j3030_8 	 7 	 9 	 62.00 	 70.00 	 0.1143 	 1200.01 
j3030_9 	 3 	 9 	 58.00 	 60.00 	 0.0333 	 1200.01 
j3030_9 	 5 	 9 	 65.00 	 66.00 	 0.0152 	 1200.01 
j3030_9 	 7 	 2 	 70.00 	 70.00 	 0.0000 	 1015.69 
j3030_10 	 3 	 9 	 64.00 	 67.00 	 0.0448 	 1200.01 
j3030_10 	 5 	 9 	 71.00 	 74.00 	 0.0405 	 1200.01 
j3030_10 	 7 	 9 	 74.00 	 79.00 	 0.0633 	 1200.01 
j3031_1 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 2.51 
j3031_1 	 5 	 2 	 63.00 	 63.00 	 0.0000 	 5.19 
j3031_1 	 7 	 2 	 67.00 	 67.00 	 0.0000 	 3.46 
j3031_2 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 1.03 
j3031_2 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 2.29 
j3031_2 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 2.98 
j3031_3 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.80 
j3031_3 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 2.29 
j3031_3 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 3.28 
j3031_4 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 3.21 
j3031_4 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 2.23 
j3031_4 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 3.96 
j3031_5 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 13.70 
j3031_5 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 22.35 
j3031_5 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 14.01 
j3031_6 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 1.51 
j3031_6 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 2.39 
j3031_6 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 4.54 
j3031_7 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 10.79 
j3031_7 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 6.12 
j3031_7 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 12.63 
j3031_8 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 5.03 
j3031_8 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 6.85 
j3031_8 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 20.79 
j3031_9 	 3 	 9 	 62.00 	 64.00 	 0.0312 	 1200.01 
j3031_9 	 5 	 9 	 68.00 	 70.00 	 0.0286 	 1200.01 
j3031_9 	 7 	 9 	 71.00 	 75.00 	 0.0533 	 1200.01 
j3031_10 	 3 	 9 	 64.00 	 69.00 	 0.0725 	 1200.01 
j3031_10 	 5 	 9 	 72.00 	 75.00 	 0.0400 	 1200.01 
j3031_10 	 7 	 9 	 76.00 	 81.00 	 0.0617 	 1200.01 
j3032_1 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 0.44 
j3032_1 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 1.13 
j3032_1 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 0.61 
j3032_2 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 0.92 
j3032_2 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 0.90 
j3032_2 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 1.44 
j3032_3 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.43 
j3032_3 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 1.50 
j3032_3 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 1.31 
j3032_4 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 0.78 
j3032_4 	 5 	 2 	 93.00 	 93.00 	 0.0000 	 2.06 
j3032_4 	 7 	 2 	 101.00 	 101.00 	 0.0000 	 1.98 
j3032_5 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 0.89 
j3032_5 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 2.06 
j3032_5 	 7 	 2 	 81.00 	 81.00 	 0.0000 	 1.65 
j3032_6 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 0.46 
j3032_6 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 0.79 
j3032_6 	 7 	 2 	 66.00 	 66.00 	 0.0000 	 1.41 
j3032_7 	 3 	 2 	 47.00 	 47.00 	 0.0000 	 0.41 
j3032_7 	 5 	 2 	 52.00 	 52.00 	 0.0000 	 0.52 
j3032_7 	 7 	 2 	 54.00 	 54.00 	 0.0000 	 0.58 
j3032_8 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 0.38 
j3032_8 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 0.85 
j3032_8 	 7 	 2 	 81.00 	 81.00 	 0.0000 	 0.63 
j3032_9 	 3 	 2 	 80.00 	 80.00 	 0.0000 	 0.38 
j3032_9 	 5 	 2 	 90.00 	 90.00 	 0.0000 	 0.86 
j3032_9 	 7 	 2 	 96.00 	 96.00 	 0.0000 	 1.00 
j3032_10 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 0.45 
j3032_10 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 1.93 
j3032_10 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 1.27 
j3033_1 	 3 	 2 	 80.00 	 80.00 	 0.0000 	 0.86 
j3033_1 	 5 	 2 	 88.00 	 88.00 	 0.0000 	 1.52 
j3033_1 	 7 	 2 	 94.00 	 94.00 	 0.0000 	 2.12 
j3033_2 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 0.78 
j3033_2 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 1.18 
j3033_2 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 2.21 
j3033_3 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 1.01 
j3033_3 	 5 	 2 	 77.00 	 77.00 	 0.0000 	 2.24 
j3033_3 	 7 	 2 	 83.00 	 83.00 	 0.0000 	 2.50 
j3033_4 	 3 	 2 	 92.00 	 92.00 	 0.0000 	 0.32 
j3033_4 	 5 	 2 	 102.00 	 102.00 	 0.0000 	 0.60 
j3033_4 	 7 	 2 	 110.00 	 110.00 	 0.0000 	 0.99 
j3033_5 	 3 	 2 	 65.00 	 65.00 	 0.0000 	 0.78 
j3033_5 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 2.72 
j3033_5 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 4.86 
j3033_6 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.42 
j3033_6 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 0.63 
j3033_6 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 0.96 
j3033_7 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.57 
j3033_7 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 0.89 
j3033_7 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 1.48 
j3033_8 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 1.03 
j3033_8 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 2.13 
j3033_8 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 7.19 
j3033_9 	 3 	 2 	 79.00 	 79.00 	 0.0000 	 0.83 
j3033_9 	 5 	 2 	 87.00 	 87.00 	 0.0000 	 1.54 
j3033_9 	 7 	 2 	 93.00 	 93.00 	 0.0000 	 3.47 
j3033_10 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 0.30 
j3033_10 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 0.59 
j3033_10 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 0.78 
j3034_1 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 0.36 
j3034_1 	 5 	 2 	 93.00 	 93.00 	 0.0000 	 0.81 
j3034_1 	 7 	 2 	 101.00 	 101.00 	 0.0000 	 0.84 
j3034_2 	 3 	 2 	 57.00 	 57.00 	 0.0000 	 0.42 
j3034_2 	 5 	 2 	 63.00 	 63.00 	 0.0000 	 0.62 
j3034_2 	 7 	 2 	 67.00 	 67.00 	 0.0000 	 0.88 
j3034_3 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 0.42 
j3034_3 	 5 	 2 	 91.00 	 91.00 	 0.0000 	 0.48 
j3034_3 	 7 	 2 	 98.00 	 98.00 	 0.0000 	 0.78 
j3034_4 	 3 	 2 	 82.00 	 82.00 	 0.0000 	 0.16 
j3034_4 	 5 	 2 	 92.00 	 92.00 	 0.0000 	 0.50 
j3034_4 	 7 	 2 	 98.00 	 98.00 	 0.0000 	 0.81 
j3034_5 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 0.43 
j3034_5 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 0.57 
j3034_5 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 1.15 
j3034_6 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 0.40 
j3034_6 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 0.58 
j3034_6 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 0.92 
j3034_7 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.51 
j3034_7 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 0.85 
j3034_7 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 1.06 
j3034_8 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.62 
j3034_8 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 1.22 
j3034_8 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 2.05 
j3034_9 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 0.25 
j3034_9 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 0.19 
j3034_9 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 0.73 
j3034_10 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 0.29 
j3034_10 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 0.67 
j3034_10 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 0.27 
j3035_1 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.13 
j3035_1 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 0.57 
j3035_1 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 0.29 
j3035_2 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 0.14 
j3035_2 	 5 	 2 	 77.00 	 77.00 	 0.0000 	 0.65 
j3035_2 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 0.83 
j3035_3 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 0.14 
j3035_3 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 0.67 
j3035_3 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 0.66 
j3035_4 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 0.35 
j3035_4 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 0.61 
j3035_4 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 0.62 
j3035_5 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 0.29 
j3035_5 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 0.48 
j3035_5 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 0.76 
j3035_6 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.31 
j3035_6 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 0.47 
j3035_6 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 0.88 
j3035_7 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 0.33 
j3035_7 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 0.71 
j3035_7 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 1.65 
j3035_8 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 0.15 
