instance 	 Gamma 	 status 	 objbound 	 objval 	 mipgap 	 runtime 
j3011_8 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 27.09 
j3011_9 	 3 	 2 	 82.00 	 82.00 	 0.0000 	 1.91 
j3011_9 	 5 	 2 	 91.00 	 91.00 	 0.0000 	 2.40 
j3011_9 	 7 	 2 	 98.00 	 98.00 	 0.0000 	 2.97 
j3011_10 	 3 	 2 	 50.00 	 50.00 	 0.0000 	 4.42 
j3011_10 	 5 	 2 	 56.00 	 56.00 	 0.0000 	 12.85 
j3011_10 	 7 	 2 	 59.00 	 59.00 	 0.0000 	 10.05 
j3012_1 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 1.25 
j3012_1 	 5 	 2 	 69.00 	 69.00 	 0.0000 	 2.13 
j3012_1 	 7 	 2 	 72.00 	 72.00 	 0.0000 	 2.59 
j3012_2 	 3 	 2 	 60.00 	 60.00 	 0.0000 	 2.82 
j3012_2 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 3.02 
j3012_2 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 2.58 
j3012_3 	 3 	 2 	 49.00 	 49.00 	 0.0000 	 1.40 
j3012_3 	 5 	 2 	 55.00 	 55.00 	 0.0000 	 2.38 
j3012_3 	 7 	 2 	 57.00 	 57.00 	 0.0000 	 2.08 
j3012_4 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 1.17 
j3012_4 	 5 	 2 	 87.00 	 87.00 	 0.0000 	 1.73 
j3012_4 	 7 	 2 	 93.00 	 93.00 	 0.0000 	 2.59 
j3012_5 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 1.91 
j3012_5 	 5 	 2 	 69.00 	 69.00 	 0.0000 	 2.98 
j3012_5 	 7 	 2 	 72.00 	 72.00 	 0.0000 	 3.20 
j3012_6 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 1.77 
j3012_6 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 4.19 
j3012_6 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 2.97 
j3012_7 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 1.70 
j3012_7 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 2.38 
j3012_7 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 3.22 
