instance 	 Gamma 	 status 	 objbound 	 objval 	 mipgap 	 runtime 
j3024_2 	 5 	 2 	 79.00 	 79.00 	 0.0000 	 0.41 
j3024_2 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 0.84 
j3024_3 	 3 	 2 	 84.00 	 84.00 	 0.0000 	 0.27 
j3024_3 	 5 	 2 	 94.00 	 94.00 	 0.0000 	 0.54 
j3024_3 	 7 	 2 	 102.00 	 102.00 	 0.0000 	 0.72 
j3024_4 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 0.22 
j3024_4 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 0.51 
j3024_4 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 0.65 
j3024_5 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 0.37 
j3024_5 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 0.68 
j3024_5 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 0.70 
j3024_6 	 3 	 2 	 71.00 	 71.00 	 0.0000 	 0.26 
j3024_6 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 0.56 
j3024_6 	 7 	 2 	 85.00 	 85.00 	 0.0000 	 0.70 
j3024_7 	 3 	 2 	 57.00 	 57.00 	 0.0000 	 0.58 
j3024_7 	 5 	 2 	 61.00 	 61.00 	 0.0000 	 0.88 
j3024_7 	 7 	 2 	 65.00 	 65.00 	 0.0000 	 1.08 
j3024_8 	 3 	 2 	 53.00 	 53.00 	 0.0000 	 0.22 
j3024_8 	 5 	 2 	 59.00 	 59.00 	 0.0000 	 0.54 
j3024_8 	 7 	 2 	 59.00 	 59.00 	 0.0000 	 0.68 
j3024_9 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 0.22 
j3024_9 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 0.40 
j3024_9 	 7 	 2 	 65.00 	 65.00 	 0.0000 	 0.57 
j3024_10 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 0.20 
j3024_10 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 0.83 
j3024_10 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 0.64 
j3025_1 	 3 	 9 	 80.00 	 119.00 	 0.3277 	 1200.02 
j3025_1 	 5 	 9 	 87.00 	 129.00 	 0.3256 	 1200.02 
j3025_1 	 7 	 9 	 93.00 	 138.00 	 0.3261 	 1200.02 
j3025_2 	 3 	 9 	 64.00 	 102.00 	 0.3725 	 1200.01 
j3025_2 	 5 	 9 	 70.00 	 109.00 	 0.3578 	 1200.01 
j3025_2 	 7 	 9 	 74.00 	 115.00 	 0.3565 	 1200.02 
j3025_3 	 3 	 9 	 63.00 	 106.00 	 0.4057 	 1200.02 
j3025_3 	 5 	 9 	 70.00 	 114.00 	 0.3860 	 1200.01 
j3025_3 	 7 	 9 	 72.00 	 124.00 	 0.4194 	 1200.03 
j3025_4 	 3 	 9 	 62.00 	 114.00 	 0.4561 	 1200.01 
j3025_4 	 5 	 9 	 70.00 	 122.00 	 0.4262 	 1200.03 
j3025_4 	 7 	 9 	 74.00 	 130.00 	 0.4308 	 1200.02 
j3025_5 	 3 	 9 	 60.00 	 89.00 	 0.3258 	 1200.01 
j3025_5 	 5 	 9 	 69.00 	 101.00 	 0.3168 	 1200.02 
j3025_5 	 7 	 9 	 73.00 	 111.00 	 0.3423 	 1200.02 
j3025_6 	 3 	 9 	 56.00 	 79.00 	 0.2911 	 1200.01 
j3025_6 	 5 	 9 	 62.00 	 81.00 	 0.2346 	 1200.02 
j3025_6 	 7 	 9 	 63.00 	 92.00 	 0.3152 	 1200.02 
j3025_7 	 3 	 9 	 90.00 	 115.00 	 0.2174 	 1200.01 
j3025_7 	 5 	 9 	 98.00 	 133.00 	 0.2632 	 1200.02 
j3025_7 	 7 	 9 	 105.00 	 147.00 	 0.2857 	 1200.02 
j3025_8 	 3 	 9 	 53.00 	 102.00 	 0.4804 	 1200.01 
j3025_8 	 5 	 9 	 59.00 	 112.00 	 0.4732 	 1200.02 
j3025_8 	 7 	 9 	 60.00 	 121.00 	 0.5041 	 1200.02 
j3025_9 	 3 	 9 	 74.00 	 110.00 	 0.3273 	 1200.01 
j3025_9 	 5 	 9 	 85.00 	 108.00 	 0.2130 	 1200.02 
j3025_9 	 7 	 9 	 89.00 	 118.00 	 0.2458 	 1200.02 
j3025_10 	 3 	 9 	 63.00 	 78.00 	 0.1923 	 1200.02 
j3025_10 	 5 	 9 	 68.00 	 85.00 	 0.2000 	 1200.01 
j3025_10 	 7 	 9 	 72.00 	 89.00 	 0.1910 	 1200.02 
j3026_1 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 18.59 
j3026_1 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 138.09 
j3026_1 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 79.33 
j3026_2 	 3 	 2 	 53.00 	 53.00 	 0.0000 	 1.63 
j3026_2 	 5 	 2 	 60.00 	 60.00 	 0.0000 	 0.97 
j3026_2 	 7 	 2 	 62.00 	 62.00 	 0.0000 	 1.56 
j3026_3 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.61 
j3026_3 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 0.94 
j3026_3 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 1.37 
j3026_4 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 2.64 
j3026_4 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 7.45 
j3026_4 	 7 	 2 	 93.00 	 93.00 	 0.0000 	 10.90 
j3026_5 	 3 	 2 	 89.00 	 89.00 	 0.0000 	 37.15 
j3026_5 	 5 	 2 	 98.00 	 98.00 	 0.0000 	 48.85 
j3026_5 	 7 	 2 	 105.00 	 105.00 	 0.0000 	 31.76 
j3026_6 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 118.34 
j3026_6 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 77.74 
j3026_6 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 553.60 
j3026_7 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 7.47 
j3026_7 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 3.18 
j3026_7 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 16.56 
j3026_8 	 3 	 9 	 78.00 	 81.00 	 0.0370 	 1200.01 
j3026_8 	 5 	 9 	 88.00 	 91.00 	 0.0330 	 1200.03 
j3026_8 	 7 	 9 	 94.00 	 97.00 	 0.0309 	 1200.02 
j3026_9 	 3 	 9 	 55.00 	 56.00 	 0.0179 	 1200.02 
j3026_9 	 5 	 2 	 61.00 	 61.00 	 0.0000 	 550.21 
j3026_9 	 7 	 9 	 64.00 	 65.00 	 0.0154 	 1200.03 
j3026_10 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 68.11 
j3026_10 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 188.40 
j3026_10 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 996.78 
j3027_1 	 3 	 2 	 57.00 	 57.00 	 0.0000 	 3.39 
j3027_1 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 2.55 
j3027_1 	 7 	 2 	 66.00 	 66.00 	 0.0000 	 3.93 
j3027_2 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.65 
j3027_2 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 2.11 
j3027_2 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 1.61 
j3027_3 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 0.79 
j3027_3 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 2.24 
j3027_3 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 2.06 
j3027_4 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 1.04 
j3027_4 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 2.18 
j3027_4 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 2.60 
j3027_5 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 1.17 
j3027_5 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 2.76 
j3027_5 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 3.33 
j3027_6 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 1.64 
j3027_6 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 2.51 
j3027_6 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 2.98 
j3027_7 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 2.27 
j3027_7 	 5 	 2 	 70.00 	 70.00 	 0.0000 	 4.04 
j3027_7 	 7 	 2 	 74.00 	 74.00 	 0.0000 	 4.82 
j3027_8 	 3 	 2 	 79.00 	 79.00 	 0.0000 	 0.61 
j3027_8 	 5 	 2 	 87.00 	 87.00 	 0.0000 	 0.95 
j3027_8 	 7 	 2 	 95.00 	 95.00 	 0.0000 	 1.39 
j3027_9 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 1.38 
j3027_9 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 2.38 
j3027_9 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 1.98 
j3027_10 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 0.87 
j3027_10 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 1.47 
j3027_10 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 1.36 
j3028_1 	 3 	 2 	 84.00 	 84.00 	 0.0000 	 0.59 
j3028_1 	 5 	 2 	 93.00 	 93.00 	 0.0000 	 0.93 
j3028_1 	 7 	 2 	 101.00 	 101.00 	 0.0000 	 1.20 
j3028_2 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.54 
j3028_2 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 0.94 
j3028_2 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 1.34 
j3028_3 	 3 	 2 	 52.00 	 52.00 	 0.0000 	 0.61 
j3028_3 	 5 	 2 	 56.00 	 56.00 	 0.0000 	 0.68 
j3028_3 	 7 	 2 	 60.00 	 60.00 	 0.0000 	 1.46 
j3028_4 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 0.59 
j3028_4 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 0.82 
j3028_4 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 1.38 
j3028_5 	 3 	 2 	 88.00 	 88.00 	 0.0000 	 0.46 
j3028_5 	 5 	 2 	 97.00 	 97.00 	 0.0000 	 0.83 
j3028_5 	 7 	 2 	 104.00 	 104.00 	 0.0000 	 1.25 
j3028_6 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 0.55 
j3028_6 	 5 	 2 	 76.00 	 76.00 	 0.0000 	 0.80 
j3028_6 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 1.32 
j3028_7 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 0.46 
j3028_7 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 0.87 
j3028_7 	 7 	 2 	 74.00 	 74.00 	 0.0000 	 1.30 
j3028_8 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 0.56 
j3028_8 	 5 	 2 	 77.00 	 77.00 	 0.0000 	 0.69 
j3028_8 	 7 	 2 	 81.00 	 81.00 	 0.0000 	 1.30 
j3028_9 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 0.51 
j3028_9 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 0.87 
j3028_9 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 1.47 
j3028_10 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.46 
j3028_10 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 0.73 
j3028_10 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 1.45 
j3029_1 	 3 	 9 	 77.00 	 108.00 	 0.2870 	 1200.02 
j3029_1 	 5 	 9 	 85.00 	 118.00 	 0.2797 	 1200.02 
j3029_1 	 7 	 9 	 91.00 	 127.00 	 0.2835 	 1200.03 
j3029_2 	 3 	 9 	 69.00 	 121.00 	 0.4298 	 1200.01 
j3029_2 	 5 	 9 	 75.00 	 131.00 	 0.4275 	 1200.01 
j3029_2 	 7 	 9 	 81.00 	 139.00 	 0.4173 	 1200.02 
j3029_3 	 3 	 9 	 59.00 	 105.00 	 0.4381 	 1200.01 
j3029_3 	 5 	 9 	 65.00 	 114.00 	 0.4298 	 1200.02 
j3029_3 	 7 	 9 	 70.00 	 120.00 	 0.4167 	 1200.02 
j3029_4 	 3 	 9 	 80.00 	 133.00 	 0.3985 	 1200.02 
j3029_4 	 5 	 9 	 89.00 	 143.00 	 0.3776 	 1200.02 
j3029_4 	 7 	 9 	 95.00 	 153.00 	 0.3791 	 1200.02 
j3029_5 	 3 	 9 	 67.00 	 129.00 	 0.4806 	 1200.01 
j3029_5 	 5 	 9 	 75.00 	 139.00 	 0.4604 	 1200.02 
j3029_5 	 7 	 9 	 80.00 	 148.00 	 0.4595 	 1200.02 
j3029_6 	 3 	 9 	 64.00 	 121.00 	 0.4711 	 1200.02 
j3029_6 	 5 	 9 	 73.00 	 129.00 	 0.4341 	 1200.02 
j3029_6 	 7 	 9 	 79.00 	 136.00 	 0.4191 	 1200.02 
j3029_7 	 3 	 9 	 58.00 	 99.00 	 0.4141 	 1200.02 
j3029_7 	 5 	 9 	 64.00 	 114.00 	 0.4386 	 1200.02 
j3029_7 	 7 	 9 	 67.00 	 121.00 	 0.4463 	 1200.03 
j3029_8 	 3 	 9 	 65.00 	 107.00 	 0.3925 	 1200.01 
j3029_8 	 5 	 9 	 73.00 	 118.00 	 0.3814 	 1200.02 
j3029_8 	 7 	 9 	 77.00 	 126.00 	 0.3889 	 1200.02 
j3029_9 	 3 	 9 	 66.00 	 135.00 	 0.5111 	 1200.02 
j3029_9 	 5 	 9 	 71.00 	 143.00 	 0.5035 	 1200.02 
j3029_9 	 7 	 9 	 77.00 	 151.00 	 0.4901 	 1200.02 
j3029_10 	 3 	 9 	 66.00 	 107.00 	 0.3832 	 1200.03 
j3029_10 	 5 	 9 	 73.00 	 116.00 	 0.3707 	 1200.02 
j3029_10 	 7 	 9 	 76.00 	 124.00 	 0.3871 	 1200.02 
j3030_1 	 3 	 9 	 54.00 	 62.00 	 0.1290 	 1200.02 
j3030_1 	 5 	 9 	 59.00 	 68.00 	 0.1324 	 1200.02 
j3030_1 	 7 	 9 	 61.00 	 75.00 	 0.1867 	 1200.04 
j3030_2 	 3 	 9 	 80.00 	 83.00 	 0.0361 	 1200.01 
j3030_2 	 5 	 9 	 88.00 	 92.00 	 0.0435 	 1200.01 
j3030_2 	 7 	 9 	 95.00 	 99.00 	 0.0404 	 1200.02 
j3030_3 	 3 	 9 	 67.00 	 69.00 	 0.0290 	 1200.01 
j3030_3 	 5 	 9 	 73.00 	 74.00 	 0.0135 	 1200.02 
j3030_3 	 7 	 9 	 78.00 	 82.00 	 0.0488 	 1200.02 
j3030_4 	 3 	 9 	 64.00 	 67.00 	 0.0448 	 1200.01 
j3030_4 	 5 	 9 	 72.00 	 73.00 	 0.0137 	 1200.01 
j3030_4 	 7 	 9 	 77.00 	 79.00 	 0.0253 	 1200.02 
j3030_5 	 3 	 9 	 67.00 	 68.00 	 0.0147 	 1200.02 
j3030_5 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 1164.33 
j3030_5 	 7 	 9 	 78.00 	 80.00 	 0.0250 	 1200.03 
j3030_6 	 3 	 9 	 74.00 	 77.00 	 0.0390 	 1200.02 
j3030_6 	 5 	 9 	 83.00 	 85.00 	 0.0235 	 1200.02 
j3030_6 	 7 	 9 	 88.00 	 92.00 	 0.0435 	 1200.02 
j3030_7 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 623.05 
j3030_7 	 5 	 9 	 91.00 	 93.00 	 0.0215 	 1200.02 
j3030_7 	 7 	 2 	 99.00 	 99.00 	 0.0000 	 1130.69 
j3030_8 	 3 	 9 	 55.00 	 61.00 	 0.0984 	 1200.03 
j3030_8 	 5 	 9 	 60.00 	 68.00 	 0.1176 	 1200.02 
j3030_8 	 7 	 9 	 62.00 	 70.00 	 0.1143 	 1200.03 
j3030_9 	 3 	 2 	 59.00 	 59.00 	 0.0000 	 1015.32 
j3030_9 	 5 	 2 	 66.00 	 66.00 	 0.0000 	 556.54 
j3030_9 	 7 	 9 	 68.00 	 70.00 	 0.0286 	 1200.02 
j3030_10 	 3 	 9 	 63.00 	 67.00 	 0.0597 	 1200.01 
j3030_10 	 5 	 9 	 71.00 	 74.00 	 0.0405 	 1200.02 
j3030_10 	 7 	 9 	 75.00 	 79.00 	 0.0506 	 1200.01 
j3031_1 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 2.03 
j3031_1 	 5 	 2 	 63.00 	 63.00 	 0.0000 	 2.78 
j3031_1 	 7 	 2 	 67.00 	 67.00 	 0.0000 	 1.37 
j3031_2 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 1.93 
j3031_2 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 2.56 
j3031_2 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 2.56 
j3031_3 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.66 
j3031_3 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 1.13 
j3031_3 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 3.45 
j3031_4 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 0.72 
j3031_4 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 2.85 
j3031_4 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 3.21 
j3031_5 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 19.40 
j3031_5 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 20.13 
j3031_5 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 35.15 
j3031_6 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 3.94 
j3031_6 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 5.46 
j3031_6 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 5.15 
j3031_7 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 5.82 
j3031_7 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 3.40 
j3031_7 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 1.57 
j3031_8 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 1.73 
j3031_8 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 1.13 
j3031_8 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 2.71 
j3031_9 	 3 	 9 	 62.00 	 65.00 	 0.0462 	 1200.01 
j3031_9 	 5 	 9 	 67.00 	 70.00 	 0.0429 	 1200.02 
j3031_9 	 7 	 9 	 72.00 	 74.00 	 0.0270 	 1200.02 
j3031_10 	 3 	 9 	 64.00 	 69.00 	 0.0725 	 1200.02 
j3031_10 	 5 	 9 	 72.00 	 75.00 	 0.0400 	 1200.02 
j3031_10 	 7 	 9 	 76.00 	 82.00 	 0.0732 	 1200.02 
j3032_1 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 0.58 
j3032_1 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 0.79 
j3032_1 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 1.09 
j3032_2 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 0.69 
j3032_2 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 1.15 
j3032_2 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 1.35 
j3032_3 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.67 
j3032_3 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 1.56 
j3032_3 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 2.38 
j3032_4 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 0.62 
j3032_4 	 5 	 2 	 93.00 	 93.00 	 0.0000 	 0.99 
j3032_4 	 7 	 2 	 101.00 	 101.00 	 0.0000 	 1.34 
j3032_5 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 0.72 
j3032_5 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 0.95 
j3032_5 	 7 	 2 	 81.00 	 81.00 	 0.0000 	 2.18 
j3032_6 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 0.49 
j3032_6 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 0.76 
j3032_6 	 7 	 2 	 66.00 	 66.00 	 0.0000 	 1.64 
j3032_7 	 3 	 2 	 47.00 	 47.00 	 0.0000 	 0.66 
j3032_7 	 5 	 2 	 52.00 	 52.00 	 0.0000 	 0.93 
j3032_7 	 7 	 2 	 54.00 	 54.00 	 0.0000 	 1.30 
j3032_8 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 0.52 
j3032_8 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 0.89 
j3032_8 	 7 	 2 	 81.00 	 81.00 	 0.0000 	 1.03 
j3032_9 	 3 	 2 	 80.00 	 80.00 	 0.0000 	 0.57 
j3032_9 	 5 	 2 	 90.00 	 90.00 	 0.0000 	 0.90 
j3032_9 	 7 	 2 	 96.00 	 96.00 	 0.0000 	 1.11 
j3032_10 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 1.07 
j3032_10 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 1.21 
j3032_10 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 1.53 
j3033_1 	 3 	 2 	 80.00 	 80.00 	 0.0000 	 0.87 
j3033_1 	 5 	 2 	 88.00 	 88.00 	 0.0000 	 1.75 
j3033_1 	 7 	 2 	 94.00 	 94.00 	 0.0000 	 2.36 
j3033_2 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 1.48 
j3033_2 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 2.81 
j3033_2 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 3.01 
j3033_3 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 0.62 
j3033_3 	 5 	 2 	 77.00 	 77.00 	 0.0000 	 0.98 
j3033_3 	 7 	 2 	 83.00 	 83.00 	 0.0000 	 1.94 
j3033_4 	 3 	 2 	 92.00 	 92.00 	 0.0000 	 0.46 
j3033_4 	 5 	 2 	 102.00 	 102.00 	 0.0000 	 0.90 
j3033_4 	 7 	 2 	 110.00 	 110.00 	 0.0000 	 0.72 
j3033_5 	 3 	 2 	 65.00 	 65.00 	 0.0000 	 0.64 
j3033_5 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 1.38 
j3033_5 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 4.89 
j3033_6 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 1.03 
j3033_6 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 1.52 
j3033_6 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 2.62 
j3033_7 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.40 
j3033_7 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 0.59 
j3033_7 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 0.90 
j3033_8 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 3.37 
j3033_8 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 4.12 
j3033_8 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 9.92 
j3033_9 	 3 	 2 	 79.00 	 79.00 	 0.0000 	 2.02 
j3033_9 	 5 	 2 	 87.00 	 87.00 	 0.0000 	 3.06 
j3033_9 	 7 	 2 	 93.00 	 93.00 	 0.0000 	 6.06 
j3033_10 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 0.44 
j3033_10 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 0.63 
j3033_10 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 1.06 
j3034_1 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 0.76 
j3034_1 	 5 	 2 	 93.00 	 93.00 	 0.0000 	 1.12 
j3034_1 	 7 	 2 	 101.00 	 101.00 	 0.0000 	 2.23 
j3034_2 	 3 	 2 	 57.00 	 57.00 	 0.0000 	 0.59 
j3034_2 	 5 	 2 	 63.00 	 63.00 	 0.0000 	 0.94 
j3034_2 	 7 	 2 	 67.00 	 67.00 	 0.0000 	 1.34 
j3034_3 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 0.60 
j3034_3 	 5 	 2 	 91.00 	 91.00 	 0.0000 	 0.86 
j3034_3 	 7 	 2 	 98.00 	 98.00 	 0.0000 	 1.53 
j3034_4 	 3 	 2 	 82.00 	 82.00 	 0.0000 	 0.33 
j3034_4 	 5 	 2 	 92.00 	 92.00 	 0.0000 	 0.53 
j3034_4 	 7 	 2 	 98.00 	 98.00 	 0.0000 	 0.88 
j3034_5 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 0.52 
j3034_5 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 1.06 
j3034_5 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 1.55 
j3034_6 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 0.50 
j3034_6 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 0.81 
j3034_6 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 1.28 
j3034_7 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.41 
j3034_7 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 0.78 
j3034_7 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 0.99 
j3034_8 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 1.12 
j3034_8 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 2.40 
j3034_8 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 3.64 
j3034_9 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 0.36 
j3034_9 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 0.50 
j3034_9 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 0.86 
j3034_10 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 0.39 
j3034_10 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 0.64 
j3034_10 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 1.13 
j3035_1 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.33 
j3035_1 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 0.59 
j3035_1 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 1.29 
j3035_2 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 0.36 
j3035_2 	 5 	 2 	 77.00 	 77.00 	 0.0000 	 0.63 
j3035_2 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 1.18 
j3035_3 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 0.30 
j3035_3 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 0.64 
j3035_3 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 0.77 
j3035_4 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 0.45 
j3035_4 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 0.67 
j3035_4 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 0.98 
j3035_5 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 0.42 
j3035_5 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 0.63 
j3035_5 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 0.99 
j3035_6 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.59 
j3035_6 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 0.79 
j3035_6 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 1.61 
j3035_7 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 0.52 
j3035_7 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 1.07 
