instance 	 Gamma 	 status 	 objbound 	 objval 	 mipgap 	 runtime 
j3024_3 	 7 	 2 	 102.00 	 102.00 	 0.0000 	 3.78 
j3024_4 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 1.08 
j3024_4 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 1.65 
j3024_4 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 2.27 
j3024_5 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 2.01 
j3024_5 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 2.99 
j3024_5 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 2.80 
j3024_6 	 3 	 2 	 71.00 	 71.00 	 0.0000 	 1.60 
j3024_6 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 1.23 
j3024_6 	 7 	 2 	 85.00 	 85.00 	 0.0000 	 1.59 
j3024_7 	 3 	 2 	 57.00 	 57.00 	 0.0000 	 2.57 
j3024_7 	 5 	 2 	 61.00 	 61.00 	 0.0000 	 6.86 
j3024_7 	 7 	 2 	 65.00 	 65.00 	 0.0000 	 4.07 
j3024_8 	 3 	 2 	 53.00 	 53.00 	 0.0000 	 2.09 
j3024_8 	 5 	 2 	 59.00 	 59.00 	 0.0000 	 2.33 
j3024_8 	 7 	 2 	 59.00 	 59.00 	 0.0000 	 2.43 
j3024_9 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 1.47 
j3024_9 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 1.32 
j3024_9 	 7 	 2 	 65.00 	 65.00 	 0.0000 	 2.54 
j3024_10 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 1.78 
j3024_10 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 1.86 
j3024_10 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 2.65 
j3025_1 	 3 	 9 	 83.00 	 119.00 	 0.3025 	 1200.03 
j3025_1 	 5 	 9 	 96.00 	 134.00 	 0.2836 	 1200.03 
j3025_1 	 7 	 9 	 97.00 	 129.00 	 0.2481 	 1200.17 
j3025_2 	 3 	 9 	 65.00 	 99.00 	 0.3434 	 1200.11 
j3025_2 	 5 	 9 	 71.00 	 109.00 	 0.3486 	 1200.01 
j3025_2 	 7 	 9 	 78.00 	 inf 	 inf 	 1200.03 
j3025_3 	 3 	 9 	 65.00 	 96.00 	 0.3229 	 1200.03 
j3025_3 	 5 	 9 	 69.00 	 111.00 	 0.3784 	 1200.01 
j3025_3 	 7 	 9 	 70.00 	 158.00 	 0.5570 	 1200.06 
j3025_4 	 3 	 9 	 65.00 	 106.00 	 0.3868 	 1200.04 
j3025_4 	 5 	 9 	 73.00 	 inf 	 inf 	 1200.02 
j3025_4 	 7 	 9 	 78.00 	 inf 	 inf 	 1200.15 
j3025_5 	 3 	 9 	 61.00 	 93.00 	 0.3441 	 1200.22 
j3025_5 	 5 	 9 	 69.00 	 100.00 	 0.3100 	 1200.05 
j3025_5 	 7 	 9 	 73.00 	 112.00 	 0.3482 	 1200.02 
j3025_6 	 3 	 9 	 57.00 	 75.00 	 0.2400 	 1200.05 
j3025_6 	 5 	 9 	 62.00 	 83.00 	 0.2530 	 1200.38 
j3025_6 	 7 	 9 	 66.00 	 94.00 	 0.2979 	 1200.16 
j3025_7 	 3 	 9 	 92.00 	 inf 	 inf 	 1200.02 
j3025_7 	 5 	 9 	 102.00 	 inf 	 inf 	 1200.02 
j3025_7 	 7 	 9 	 107.00 	 144.00 	 0.2569 	 1200.08 
j3025_8 	 3 	 9 	 55.00 	 97.00 	 0.4330 	 1200.03 
j3025_8 	 5 	 9 	 61.00 	 106.00 	 0.4245 	 1200.18 
j3025_8 	 7 	 9 	 62.00 	 106.00 	 0.4151 	 1200.07 
j3025_9 	 3 	 9 	 75.00 	 100.00 	 0.2500 	 1200.06 
j3025_9 	 5 	 9 	 82.00 	 113.00 	 0.2743 	 1200.29 
j3025_9 	 7 	 9 	 87.00 	 121.00 	 0.2810 	 1200.32 
j3025_10 	 3 	 9 	 65.00 	 73.00 	 0.1096 	 1200.05 
j3025_10 	 5 	 9 	 71.00 	 84.00 	 0.1548 	 1200.03 
j3025_10 	 7 	 9 	 77.00 	 88.00 	 0.1250 	 1200.06 
j3026_1 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 118.77 
j3026_1 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 727.09 
j3026_1 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 125.01 
j3026_2 	 3 	 2 	 53.00 	 53.00 	 0.0000 	 2.94 
j3026_2 	 5 	 2 	 60.00 	 60.00 	 0.0000 	 16.65 
j3026_2 	 7 	 2 	 62.00 	 62.00 	 0.0000 	 7.65 
j3026_3 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 18.49 
j3026_3 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 17.45 
j3026_3 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 49.24 
j3026_4 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 6.42 
j3026_4 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 54.28 
j3026_4 	 7 	 2 	 93.00 	 93.00 	 0.0000 	 70.32 
j3026_5 	 3 	 2 	 89.00 	 89.00 	 0.0000 	 79.05 
j3026_5 	 5 	 2 	 98.00 	 98.00 	 0.0000 	 93.58 
j3026_5 	 7 	 2 	 105.00 	 105.00 	 0.0000 	 123.63 
j3026_6 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 71.32 
j3026_6 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 76.93 
j3026_6 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 126.45 
j3026_7 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 28.25 
j3026_7 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 34.46 
j3026_7 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 27.66 
j3026_8 	 3 	 2 	 81.00 	 81.00 	 0.0000 	 287.44 
j3026_8 	 5 	 2 	 91.00 	 91.00 	 0.0000 	 579.87 
j3026_8 	 7 	 2 	 97.00 	 97.00 	 0.0000 	 507.01 
j3026_9 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 394.09 
j3026_9 	 5 	 2 	 61.00 	 61.00 	 0.0000 	 226.09 
j3026_9 	 7 	 9 	 64.00 	 65.00 	 0.0154 	 1200.06 
j3026_10 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 120.38 
j3026_10 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 164.60 
j3026_10 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 263.12 
j3027_1 	 3 	 2 	 57.00 	 57.00 	 0.0000 	 5.46 
j3027_1 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 15.42 
j3027_1 	 7 	 2 	 66.00 	 66.00 	 0.0000 	 8.53 
j3027_2 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 4.26 
j3027_2 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 3.82 
j3027_2 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 6.31 
j3027_3 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 3.82 
j3027_3 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 2.93 
j3027_3 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 7.57 
j3027_4 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 4.08 
j3027_4 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 5.64 
j3027_4 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 15.98 
j3027_5 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 13.67 
j3027_5 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 10.52 
j3027_5 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 17.23 
j3027_6 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 8.37 
j3027_6 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 7.83 
j3027_6 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 8.65 
j3027_7 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 6.91 
j3027_7 	 5 	 2 	 70.00 	 70.00 	 0.0000 	 19.98 
j3027_7 	 7 	 2 	 74.00 	 74.00 	 0.0000 	 22.17 
j3027_8 	 3 	 2 	 79.00 	 79.00 	 0.0000 	 2.28 
j3027_8 	 5 	 2 	 87.00 	 87.00 	 0.0000 	 17.56 
j3027_8 	 7 	 2 	 95.00 	 95.00 	 0.0000 	 7.24 
j3027_9 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 8.21 
j3027_9 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 5.12 
j3027_9 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 15.48 
j3027_10 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 0.92 
j3027_10 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 2.20 
j3027_10 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 2.55 
j3028_1 	 3 	 2 	 84.00 	 84.00 	 0.0000 	 1.21 
j3028_1 	 5 	 2 	 93.00 	 93.00 	 0.0000 	 2.48 
j3028_1 	 7 	 2 	 101.00 	 101.00 	 0.0000 	 3.51 
j3028_2 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 1.70 
j3028_2 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 2.31 
j3028_2 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 2.65 
j3028_3 	 3 	 2 	 52.00 	 52.00 	 0.0000 	 2.65 
j3028_3 	 5 	 2 	 56.00 	 56.00 	 0.0000 	 10.63 
j3028_3 	 7 	 2 	 60.00 	 60.00 	 0.0000 	 6.59 
j3028_4 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 1.53 
j3028_4 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 2.79 
j3028_4 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 4.18 
j3028_5 	 3 	 2 	 88.00 	 88.00 	 0.0000 	 1.89 
j3028_5 	 5 	 2 	 97.00 	 97.00 	 0.0000 	 1.60 
j3028_5 	 7 	 2 	 104.00 	 104.00 	 0.0000 	 2.31 
j3028_6 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 2.57 
j3028_6 	 5 	 2 	 76.00 	 76.00 	 0.0000 	 2.11 
j3028_6 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 2.62 
j3028_7 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 0.93 
j3028_7 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 1.96 
j3028_7 	 7 	 2 	 74.00 	 74.00 	 0.0000 	 2.40 
j3028_8 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 1.96 
j3028_8 	 5 	 2 	 77.00 	 77.00 	 0.0000 	 1.46 
j3028_8 	 7 	 2 	 81.00 	 81.00 	 0.0000 	 2.87 
j3028_9 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 1.62 
j3028_9 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 2.14 
j3028_9 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 4.59 
j3028_10 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.88 
j3028_10 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 1.78 
j3028_10 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 2.97 
j3029_1 	 3 	 9 	 77.00 	 110.00 	 0.3000 	 1200.02 
j3029_1 	 5 	 9 	 85.00 	 118.00 	 0.2797 	 1200.36 
j3029_1 	 7 	 9 	 91.00 	 130.00 	 0.3000 	 1200.54 
j3029_2 	 3 	 9 	 69.00 	 110.00 	 0.3727 	 1200.33 
j3029_2 	 5 	 9 	 77.00 	 130.00 	 0.4077 	 1200.02 
j3029_2 	 7 	 9 	 82.00 	 inf 	 inf 	 1200.01 
j3029_3 	 3 	 9 	 60.00 	 101.00 	 0.4059 	 1200.02 
j3029_3 	 5 	 9 	 70.00 	 113.00 	 0.3805 	 1200.03 
j3029_3 	 7 	 9 	 70.00 	 136.00 	 0.4853 	 1200.01 
j3029_4 	 3 	 9 	 79.00 	 137.00 	 0.4234 	 1200.03 
j3029_4 	 5 	 9 	 89.00 	 142.00 	 0.3732 	 1200.01 
j3029_4 	 7 	 9 	 95.00 	 inf 	 inf 	 1200.11 
j3029_5 	 3 	 9 	 69.00 	 132.00 	 0.4773 	 1200.01 
j3029_5 	 5 	 9 	 78.00 	 173.00 	 0.5491 	 1200.01 
j3029_5 	 7 	 9 	 81.00 	 167.00 	 0.5150 	 1200.04 
j3029_6 	 3 	 9 	 66.00 	 119.00 	 0.4454 	 1200.04 
j3029_6 	 5 	 9 	 74.00 	 132.00 	 0.4394 	 1200.10 
j3029_6 	 7 	 9 	 76.00 	 135.00 	 0.4370 	 1200.23 
j3029_7 	 3 	 9 	 62.00 	 100.00 	 0.3800 	 1200.03 
j3029_7 	 5 	 9 	 62.00 	 109.00 	 0.4312 	 1200.02 
j3029_7 	 7 	 9 	 68.00 	 130.00 	 0.4769 	 1200.02 
j3029_8 	 3 	 9 	 65.00 	 101.00 	 0.3564 	 1200.42 
j3029_8 	 5 	 9 	 74.00 	 114.00 	 0.3509 	 1200.05 
j3029_8 	 7 	 9 	 77.00 	 119.00 	 0.3529 	 1200.01 
j3029_9 	 3 	 9 	 66.00 	 137.00 	 0.5182 	 1200.01 
j3029_9 	 5 	 9 	 77.00 	 155.00 	 0.5032 	 1200.40 
j3029_9 	 7 	 9 	 79.00 	 153.00 	 0.4837 	 1200.01 
j3029_10 	 3 	 9 	 66.00 	 101.00 	 0.3465 	 1200.03 
j3029_10 	 5 	 9 	 73.00 	 106.00 	 0.3113 	 1200.04 
j3029_10 	 7 	 9 	 76.00 	 119.00 	 0.3613 	 1200.01 
j3030_1 	 3 	 9 	 54.00 	 62.00 	 0.1290 	 1200.03 
j3030_1 	 5 	 9 	 59.00 	 69.00 	 0.1449 	 1200.04 
j3030_1 	 7 	 9 	 62.00 	 76.00 	 0.1842 	 1200.71 
j3030_2 	 3 	 9 	 80.00 	 84.00 	 0.0476 	 1200.04 
j3030_2 	 5 	 9 	 88.00 	 91.00 	 0.0330 	 1200.04 
j3030_2 	 7 	 9 	 95.00 	 100.00 	 0.0500 	 1200.06 
j3030_3 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 1172.29 
j3030_3 	 5 	 9 	 73.00 	 75.00 	 0.0267 	 1200.04 
j3030_3 	 7 	 9 	 78.00 	 82.00 	 0.0488 	 1200.04 
j3030_4 	 3 	 9 	 64.00 	 66.00 	 0.0303 	 1200.05 
j3030_4 	 5 	 9 	 72.00 	 73.00 	 0.0137 	 1200.05 
j3030_4 	 7 	 9 	 77.00 	 79.00 	 0.0253 	 1200.04 
j3030_5 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 755.74 
j3030_5 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 662.24 
j3030_5 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 827.50 
j3030_6 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 869.59 
j3030_6 	 5 	 9 	 84.00 	 85.00 	 0.0118 	 1200.03 
j3030_6 	 7 	 9 	 87.00 	 92.00 	 0.0543 	 1200.08 
j3030_7 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 633.43 
j3030_7 	 5 	 9 	 88.00 	 93.00 	 0.0538 	 1200.08 
j3030_7 	 7 	 9 	 98.00 	 99.00 	 0.0101 	 1200.06 
j3030_8 	 3 	 9 	 55.00 	 60.00 	 0.0833 	 1200.03 
j3030_8 	 5 	 9 	 60.00 	 68.00 	 0.1176 	 1200.03 
j3030_8 	 7 	 9 	 62.00 	 71.00 	 0.1268 	 1200.06 
j3030_9 	 3 	 2 	 59.00 	 59.00 	 0.0000 	 1160.66 
j3030_9 	 5 	 9 	 65.00 	 66.00 	 0.0152 	 1200.03 
j3030_9 	 7 	 9 	 68.00 	 70.00 	 0.0286 	 1200.05 
j3030_10 	 3 	 9 	 64.00 	 67.00 	 0.0448 	 1200.03 
j3030_10 	 5 	 9 	 72.00 	 74.00 	 0.0270 	 1200.04 
j3030_10 	 7 	 9 	 74.00 	 79.00 	 0.0633 	 1200.04 
j3031_1 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 9.64 
j3031_1 	 5 	 2 	 63.00 	 63.00 	 0.0000 	 4.60 
j3031_1 	 7 	 2 	 67.00 	 67.00 	 0.0000 	 7.96 
j3031_2 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 5.96 
j3031_2 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 7.14 
j3031_2 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 11.16 
j3031_3 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 4.84 
j3031_3 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 2.93 
j3031_3 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 3.88 
j3031_4 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 6.38 
j3031_4 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 3.39 
j3031_4 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 3.27 
j3031_5 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 34.37 
j3031_5 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 81.45 
j3031_5 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 57.10 
j3031_6 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 11.71 
j3031_6 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 10.56 
j3031_6 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 16.72 
j3031_7 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 23.27 
j3031_7 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 20.85 
j3031_7 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 26.31 
j3031_8 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 12.07 
j3031_8 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 10.58 
j3031_8 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 14.49 
j3031_9 	 3 	 9 	 62.00 	 65.00 	 0.0462 	 1200.03 
j3031_9 	 5 	 9 	 68.00 	 70.00 	 0.0286 	 1200.04 
j3031_9 	 7 	 9 	 71.00 	 75.00 	 0.0533 	 1200.04 
j3031_10 	 3 	 9 	 65.00 	 68.00 	 0.0441 	 1200.03 
j3031_10 	 5 	 9 	 72.00 	 75.00 	 0.0400 	 1200.04 
j3031_10 	 7 	 9 	 76.00 	 81.00 	 0.0617 	 1200.05 
j3032_1 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 2.48 
j3032_1 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 2.13 
j3032_1 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 2.82 
j3032_2 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 2.63 
j3032_2 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 2.05 
j3032_2 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 4.27 
j3032_3 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 2.46 
j3032_3 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 3.47 
j3032_3 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 3.85 
j3032_4 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 5.49 
j3032_4 	 5 	 2 	 93.00 	 93.00 	 0.0000 	 2.09 
j3032_4 	 7 	 2 	 101.00 	 101.00 	 0.0000 	 5.81 
j3032_5 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 5.06 
j3032_5 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 3.52 
j3032_5 	 7 	 2 	 81.00 	 81.00 	 0.0000 	 1.92 
j3032_6 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 2.29 
j3032_6 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 3.16 
j3032_6 	 7 	 2 	 66.00 	 66.00 	 0.0000 	 2.65 
j3032_7 	 3 	 2 	 47.00 	 47.00 	 0.0000 	 2.46 
j3032_7 	 5 	 2 	 52.00 	 52.00 	 0.0000 	 1.30 
j3032_7 	 7 	 2 	 54.00 	 54.00 	 0.0000 	 2.80 
j3032_8 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 2.44 
j3032_8 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 2.81 
j3032_8 	 7 	 2 	 81.00 	 81.00 	 0.0000 	 1.73 
j3032_9 	 3 	 2 	 80.00 	 80.00 	 0.0000 	 2.07 
j3032_9 	 5 	 2 	 90.00 	 90.00 	 0.0000 	 1.75 
j3032_9 	 7 	 2 	 96.00 	 96.00 	 0.0000 	 1.50 
j3032_10 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 3.24 
j3032_10 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 2.08 
j3032_10 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 3.12 
j3033_1 	 3 	 2 	 80.00 	 80.00 	 0.0000 	 3.45 
j3033_1 	 5 	 2 	 88.00 	 88.00 	 0.0000 	 5.08 
j3033_1 	 7 	 2 	 94.00 	 94.00 	 0.0000 	 7.99 
j3033_2 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 1.56 
j3033_2 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 2.10 
j3033_2 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 3.45 
j3033_3 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 3.34 
j3033_3 	 5 	 2 	 77.00 	 77.00 	 0.0000 	 4.93 
j3033_3 	 7 	 2 	 83.00 	 83.00 	 0.0000 	 5.59 
j3033_4 	 3 	 2 	 92.00 	 92.00 	 0.0000 	 1.32 
j3033_4 	 5 	 2 	 102.00 	 102.00 	 0.0000 	 2.19 
j3033_4 	 7 	 2 	 110.00 	 110.00 	 0.0000 	 2.49 
j3033_5 	 3 	 2 	 65.00 	 65.00 	 0.0000 	 4.12 
j3033_5 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 9.36 
j3033_5 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 14.03 
j3033_6 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 1.27 
j3033_6 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 3.05 
j3033_6 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 4.74 
j3033_7 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 1.02 
j3033_7 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 2.31 
j3033_7 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 1.76 
j3033_8 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 4.69 
j3033_8 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 8.66 
j3033_8 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 11.55 
j3033_9 	 3 	 2 	 79.00 	 79.00 	 0.0000 	 3.01 
j3033_9 	 5 	 2 	 87.00 	 87.00 	 0.0000 	 15.49 
j3033_9 	 7 	 2 	 93.00 	 93.00 	 0.0000 	 7.43 
j3033_10 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 1.82 
j3033_10 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 2.32 
j3033_10 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 2.16 
j3034_1 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 1.06 
j3034_1 	 5 	 2 	 93.00 	 93.00 	 0.0000 	 3.60 
j3034_1 	 7 	 2 	 101.00 	 101.00 	 0.0000 	 2.29 
j3034_2 	 3 	 2 	 57.00 	 57.00 	 0.0000 	 0.91 
j3034_2 	 5 	 2 	 63.00 	 63.00 	 0.0000 	 1.25 
j3034_2 	 7 	 2 	 67.00 	 67.00 	 0.0000 	 1.71 
j3034_3 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 1.19 
j3034_3 	 5 	 2 	 91.00 	 91.00 	 0.0000 	 1.61 
j3034_3 	 7 	 2 	 98.00 	 98.00 	 0.0000 	 2.04 
j3034_4 	 3 	 2 	 82.00 	 82.00 	 0.0000 	 0.72 
j3034_4 	 5 	 2 	 92.00 	 92.00 	 0.0000 	 1.01 
j3034_4 	 7 	 2 	 98.00 	 98.00 	 0.0000 	 1.76 
j3034_5 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 1.15 
j3034_5 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 1.41 
j3034_5 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 2.19 
j3034_6 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 1.10 
j3034_6 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 2.26 
j3034_6 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 2.07 
j3034_7 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 1.06 
j3034_7 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 1.80 
j3034_7 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 3.68 
j3034_8 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 1.84 
j3034_8 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 2.72 
j3034_8 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 2.22 
j3034_9 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 0.64 
j3034_9 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 1.70 
j3034_9 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 2.06 
j3034_10 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 0.67 
j3034_10 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 1.70 
j3034_10 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 2.15 
j3035_1 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.96 
j3035_1 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 1.08 
j3035_1 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 1.66 
j3035_2 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 0.92 
j3035_2 	 5 	 2 	 77.00 	 77.00 	 0.0000 	 1.37 
j3035_2 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 2.02 
j3035_3 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 1.10 
j3035_3 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 1.62 
j3035_3 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 2.02 
j3035_4 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 1.17 
j3035_4 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 1.65 
j3035_4 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 2.22 
j3035_5 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 1.05 
j3035_5 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 1.40 
j3035_5 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 1.74 
j3035_6 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 1.41 
j3035_6 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 1.29 
j3035_6 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 1.68 
j3035_7 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 1.07 
j3035_7 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 2.22 
j3035_7 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 2.27 
j3035_8 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 0.63 
j3035_8 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 1.46 
j3035_8 	 7 	 2 	 94.00 	 94.00 	 0.0000 	 1.48 
j3035_9 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 1.10 
